"id","title","thumb_url","media_url","iframe_string"
231,"Snoh Aalegra - Sometimes / Worse","https://i.ytimg.com/vi/s_niW_EiNfQ/hqdefault.jpg","https://www.youtube.com/watch?v=s_niW_EiNfQ","<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/s_niW_EiNfQ?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""autoplay; encrypted-media"" allowfullscreen></iframe>"
232,"Joe Hertz - Stay Lost ft. Amber-Simone (Cabu Remix) by Cabu","http://i1.sndcdn.com/artworks-000234653499-ub75p9-t500x500.jpg","https://soundcloud.com/cabubeats/joe-hertz-stay-lost-ft-amber-simone-cabu-remix-3","<iframe width=""100%"" height=""150"" scrolling=""no"" frameborder=""no"" src=""https://w.soundcloud.com/player/?visual=true&url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F258444169&show_artwork=true&maxheight=150""></iframe>"
233,"snoop doggy dogg - tha shiznit","https://i.ytimg.com/vi/qM4jmjhYH_I/hqdefault.jpg","https://youtu.be/qM4jmjhYH_I","<iframe width=""400"" height=""300"" src=""https://www.youtube.com/embed/qM4jmjhYH_I?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""autoplay; encrypted-media"" allowfullscreen></iframe>"
234,"Tom Hardy - ""No Love No Life"" | Full mixtape on bandcamp","https://i.ytimg.com/vi/MJRVIIcGjiY/hqdefault.jpg","https://www.youtube.com/watch?v=MJRVIIcGjiY","<iframe width=""400"" height=""300"" src=""https://www.youtube.com/embed/MJRVIIcGjiY?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""autoplay; encrypted-media"" allowfullscreen></iframe>"
235,"BLOW - Fall In Deep (Remixes) by BLOW","http://a1.sndcdn.com/images/fb_placeholder.png?1490278927","https://soundcloud.com/blow-official/sets/blow-fall-in-deep-remixes","<iframe width=""100%"" height=""150"" scrolling=""no"" frameborder=""no"" src=""https://w.soundcloud.com/player/?visual=true&url=https%3A%2F%2Fapi.soundcloud.com%2Fplaylists%2F309950252&show_artwork=true&maxheight=150""></iframe>"
236,"GALACTIC SOUNDS VOL. 3 | MIXED AND CURATED BY K-$ADILLA (3/16/17) by THUNDERSTONE RADIO","http://i1.sndcdn.com/artworks-000212960296-6gepx4-t500x500.jpg","https://soundcloud.com/thunderstone-radio/ga3","<iframe width=""100%"" height=""150"" scrolling=""no"" frameborder=""no"" src=""https://w.soundcloud.com/player/?visual=true&url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F312805818&show_artwork=true&maxheight=150""></iframe>"
237,"The Heart Part 4 - Kendrick Lamar - IV - (Official Audio)","https://i.ytimg.com/vi/lbYIUnV8u7E/hqdefault.jpg","https://www.youtube.com/watch?v=lbYIUnV8u7E","<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/lbYIUnV8u7E?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allowfullscreen></iframe>"
238,"Fkj &amp; Tom Misch - Losing My Way","https://i.ytimg.com/vi/X4Q7d0CtYyk/hqdefault.jpg","https://www.youtube.com/watch?v=X4Q7d0CtYyk","<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/X4Q7d0CtYyk?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
239,"Zack Fox Reacts To New Rap Hits (Baby Keem, 645AR, Duke Deuce) | The Cosign","https://i.ytimg.com/vi/xrROsEOS0FM/hqdefault.jpg","https://youtu.be/xrROsEOS0FM","<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/xrROsEOS0FM?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
240,"The Future Beats Show 138 by Complexion","http://i1.sndcdn.com/artworks-000205458665-lfoes4-t500x500.jpg","https://soundcloud.com/complexion/the-future-beats-show-138","<iframe width=""100%"" height=""150"" scrolling=""no"" frameborder=""no"" src=""https://w.soundcloud.com/player/?visual=true&url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F305280018&show_artwork=true&maxheight=150""></iframe>"
241,"Dee Edwards - Why Can't There Be Love? [HQ - REMASTER]","https://i.ytimg.com/vi/vTgHO7W1III/hqdefault.jpg","https://youtu.be/vTgHO7W1III","<iframe width=""400"" height=""300"" src=""https://www.youtube.com/embed/vTgHO7W1III?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""autoplay; encrypted-media"" allowfullscreen></iframe>"
242,"Ray Charles - Unchain My Heart HQ","https://i.ytimg.com/vi/Q0lCxoF88jU/hqdefault.jpg","https://youtu.be/Q0lCxoF88jU","<iframe width=""400"" height=""300"" src=""https://www.youtube.com/embed/Q0lCxoF88jU?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""autoplay; encrypted-media"" allowfullscreen></iframe>"
243,"Faith Evans- Mesmerized","https://i.ytimg.com/vi/NC5tIv4-8fg/hqdefault.jpg","https://youtu.be/NC5tIv4-8fg","<iframe width=""400"" height=""300"" src=""https://www.youtube.com/embed/NC5tIv4-8fg?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""autoplay; encrypted-media"" allowfullscreen></iframe>"
244,"Banks &amp; Steelz ""Love + War"" feat. Ghostface Killah [Official Music Video]","https://i.ytimg.com/vi/Ob4SOrM2dxk/hqdefault.jpg","https://youtu.be/Ob4SOrM2dxk","<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/Ob4SOrM2dxk?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""autoplay; encrypted-media"" allowfullscreen></iframe>"
245,"Erykah Badu: NPR Music Tiny Desk Concert","https://i.ytimg.com/vi/4cfmEgpOOZk/hqdefault.jpg","https://www.youtube.com/watch?v=4cfmEgpOOZk","<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/4cfmEgpOOZk?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""autoplay; encrypted-media"" allowfullscreen></iframe>"
246,"Sister Sledge - He's The Greatest Dancer","https://i.ytimg.com/vi/TDwutKpVyas/hqdefault.jpg","https://youtu.be/TDwutKpVyas","<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/TDwutKpVyas?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""autoplay; encrypted-media"" allowfullscreen></iframe>"
247,"Chic  -  I Want Your Love","https://i.ytimg.com/vi/hjqPmqXy7nc/hqdefault.jpg","https://youtu.be/hjqPmqXy7nc","<iframe width=""400"" height=""300"" src=""https://www.youtube.com/embed/hjqPmqXy7nc?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""autoplay; encrypted-media"" allowfullscreen></iframe>"
248,"DJ Marvel &amp; DJ Seko - Aritzia After Hours by Aritzia","http://i1.sndcdn.com/artworks-000200623185-9r6tno-t500x500.jpg","https://soundcloud.com/aritzia/aritzia-christmas-party","<iframe width=""100%"" height=""150"" scrolling=""no"" frameborder=""no"" src=""https://w.soundcloud.com/player/?visual=true&url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F300234894&show_artwork=true&maxheight=150""></iframe>"
249,"Migos - Bad and Boujee ft Lil Uzi Vert [Official Video]","https://i.ytimg.com/vi/S-sJp1FfG7Q/hqdefault.jpg","https://www.youtube.com/watch?v=S-sJp1FfG7Q","<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/S-sJp1FfG7Q?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allowfullscreen></iframe>"
250,"ScHoolboy Q - THat Part ft. Kanye West","https://i.ytimg.com/vi/uQ_DHRI-Xp0/hqdefault.jpg","https://www.youtube.com/watch?v=uQ_DHRI-Xp0","<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/uQ_DHRI-Xp0?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allowfullscreen></iframe>"
251,"Crystal Kingdom - Verse 3 by griffinmcelroy","http://i1.sndcdn.com/artworks-000150439416-6avnvz-t500x500.jpg","https://soundcloud.com/griffinmcelroy/crystal-kingdom-verse-3","<iframe width=""100%"" height=""150"" scrolling=""no"" frameborder=""no"" src=""https://w.soundcloud.com/player/?visual=true&url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F251263563&show_artwork=true&maxheight=150""></iframe>"
252,"03-Gucci Mane-When I Was Water Wippin Prod By Lex Luger by Guccimane Trap God Two","http://a1.sndcdn.com/images/fb_placeholder.png?1530781422","https://soundcloud.com/guccimane-trap-god-two/03-gucci-mane-when-i-was-water","<iframe width=""100%"" height=""150"" scrolling=""no"" frameborder=""no"" src=""https://w.soundcloud.com/player/?visual=true&url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F99348826&show_artwork=true&maxheight=150""></iframe>"
253,"Céline Dion - Ashes (from the Deadpool 2 Motion Picture Soundtrack)","https://i.ytimg.com/vi/CX11yw6YL1w/hqdefault.jpg","https://www.youtube.com/watch?v=CX11yw6YL1w","<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/CX11yw6YL1w?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""autoplay; encrypted-media"" allowfullscreen></iframe>"
254,"Ultrasyd - L'Épidémie Dansante [CB048] by Cheapbeats","http://i1.sndcdn.com/artworks-000140006010-9sce29-t500x500.jpg","https://soundcloud.com/cheapbeatsmusic/ultrasyd-lepidemie-dansante-preview-cb048","<iframe width=""100%"" height=""150"" scrolling=""no"" frameborder=""no"" src=""https://w.soundcloud.com/player/?visual=true&url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F238107676&show_artwork=true&maxheight=150""></iframe>"
255,"TOP 10 GEMS EP. 29 by THUNDERSTONE RADIO","http://i1.sndcdn.com/artworks-000309192177-lfx9zx-t500x500.jpg","https://soundcloud.com/thunderstone-radio/sets/t1029","<iframe width=""100%"" height=""150"" scrolling=""no"" frameborder=""no"" src=""https://w.soundcloud.com/player/?visual=true&url=https%3A%2F%2Fapi.soundcloud.com%2Fplaylists%2F460120770&show_artwork=true&maxheight=150""></iframe>"
258,"Anotherclock","https://i.ytimg.com/vi/NtASA3eeLSM/hqdefault.jpg","https://youtube.com/watch?v=NtASA3eeLSM","<iframe width=""400"" height=""300"" src=""https://www.youtube.com/embed/NtASA3eeLSM?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
259,"Delicate","https://i.ytimg.com/vi/ASqwTBcTnbo/hqdefault.jpg","https://youtube.com/watch?v=ASqwTBcTnbo","<iframe width=""400"" height=""300"" src=""https://www.youtube.com/embed/ASqwTBcTnbo?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
260,"Sunset Park","https://i.ytimg.com/vi/BQgIw8rd0DQ/hqdefault.jpg","https://youtube.com/watch?v=BQgIw8rd0DQ","<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/BQgIw8rd0DQ?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
261,"R U Ready","https://i.ytimg.com/vi/XpOObVGMDbw/hqdefault.jpg","https://youtube.com/watch?v=XpOObVGMDbw","<iframe width=""400"" height=""300"" src=""https://www.youtube.com/embed/XpOObVGMDbw?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
262,"88-Keys feat. Mac Miller &amp; Sia - That's Life (Audio)","https://i.ytimg.com/vi/4oviKWgwzE4/hqdefault.jpg","https://youtu.be/4oviKWgwzE4","<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/4oviKWgwzE4?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
263,"Elements Tape [MF007] - PRISM LITE by Mt. Fuji Tapes","http://i1.sndcdn.com/artworks-000189735718-clz1vv-t500x500.jpg","https://soundcloud.com/mtfujitapes/elements-tape-mf007-prism-lite-1","<iframe width=""100%"" height=""150"" scrolling=""no"" frameborder=""no"" src=""https://w.soundcloud.com/player/?visual=true&url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F288967373&show_artwork=true&maxheight=150""></iframe>"
264,"Anderson .Paak - Make It Better (ft. Smokey Robinson) (Official Video)","https://i.ytimg.com/vi/7Jj83FOlBF8/hqdefault.jpg","https://www.youtube.com/watch?v=7Jj83FOlBF8","<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/7Jj83FOlBF8?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
265,"Dawn Penn- NO NO NO (Original)","https://i.ytimg.com/vi/C6IcJPsNjn0/hqdefault.jpg","https://www.youtube.com/watch?v=C6IcJPsNjn0","<iframe width=""400"" height=""300"" src=""https://www.youtube.com/embed/C6IcJPsNjn0?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allowfullscreen></iframe>"
266,"Bleu Toucan - Hanoï Café","https://i.ytimg.com/vi/ILP3KAVfKLs/hqdefault.jpg","https://www.youtube.com/watch?v=ILP3KAVfKLs","<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/ILP3KAVfKLs?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
267,"Funky Friday #23 by Dealer de Musique","http://i1.sndcdn.com/artworks-000308616552-j20sr3-t500x500.jpg","https://soundcloud.com/dealerdemusique/sets/funky-friday-23","<iframe width=""100%"" height=""150"" scrolling=""no"" frameborder=""no"" src=""https://w.soundcloud.com/player/?visual=true&url=https%3A%2F%2Fapi.soundcloud.com%2Fplaylists%2F297111202&show_artwork=true&maxheight=150""></iframe>"
268,"Clem Beatz - Tape @ ladistilleriemusic.com by La Distillerie","http://i1.sndcdn.com/artworks-000282747752-u69w1s-t500x500.jpg","https://soundcloud.com/ladistillerie/mixtape-clem-beat-hip-hop-la-distillerie","<iframe width=""100%"" height=""150"" scrolling=""no"" frameborder=""no"" src=""https://w.soundcloud.com/player/?visual=true&url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F318223942&show_artwork=true&maxheight=150""></iframe>"
269,"West Coast Summer Fling by Cyclist","http://i1.sndcdn.com/artworks-000086388277-qkdd3m-t500x500.jpg","https://soundcloud.com/cyclist/west-coast-summer-fling","<iframe width=""100%"" height=""150"" scrolling=""no"" frameborder=""no"" src=""https://w.soundcloud.com/player/?visual=true&url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F160550072&show_artwork=true&maxheight=150""></iframe>"
270,"Aeroplane Not-So-Monthly Mix July 2014 by Aeroplane","http://a1.sndcdn.com/images/fb_placeholder.png?1520851676","https://soundcloud.com/aeroplane/aeroplane-not-so-monthly-mix-july-2014","<iframe width=""100%"" height=""150"" scrolling=""no"" frameborder=""no"" src=""https://w.soundcloud.com/player/?visual=true&url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F160167680&show_artwork=true&maxheight=150""></iframe>"
271,"Tyler, The Creator: NPR Music Tiny Desk Concert","https://i.ytimg.com/vi/N1w-hDiJ4dM/hqdefault.jpg","https://www.youtube.com/watch?v=N1w-hDiJ4dM","<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/N1w-hDiJ4dM?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" gesture=""media"" allow=""encrypted-media"" allowfullscreen></iframe>"
272,"The Future Beats Show 134 - Best Of 2016 by Complexion","http://i1.sndcdn.com/artworks-000200923288-zlx6gp-t500x500.jpg","https://soundcloud.com/complexion/the-future-beats-show-134-best-of-2016","<iframe width=""100%"" height=""150"" scrolling=""no"" frameborder=""no"" src=""https://w.soundcloud.com/player/?visual=true&url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F300589421&show_artwork=true&maxheight=150""></iframe>"
273,"The xx - On Hold (Official Audio)","https://i.ytimg.com/vi/1_oA9UmRd4I/hqdefault.jpg","https://www.youtube.com/watch?v=1_oA9UmRd4I","<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/1_oA9UmRd4I?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allowfullscreen></iframe>"
274,"Tatsuro Yamashita - For You (LP, Japan, 1982) (Funk, Soul, Pop)","https://i.ytimg.com/vi/W9sxKjq44AA/hqdefault.jpg","https://youtu.be/W9sxKjq44AA","<iframe width=""400"" height=""300"" src=""https://www.youtube.com/embed/W9sxKjq44AA?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""autoplay; encrypted-media"" allowfullscreen></iframe>"
275,"staying in. [lofi / jazzhop / chill mix]","https://i.ytimg.com/vi/TYCBicKyVhs/hqdefault.jpg","https://www.youtube.com/watch?v=TYCBicKyVhs","<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/TYCBicKyVhs?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""autoplay; encrypted-media"" allowfullscreen></iframe>"
276,"Mac Miller: NPR Music Tiny Desk Concert","https://i.ytimg.com/vi/QrR_gm6RqCo/hqdefault.jpg","https://www.youtube.com/watch?v=QrR_gm6RqCo","<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/QrR_gm6RqCo?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""autoplay; encrypted-media"" allowfullscreen></iframe>"
277,"The Future Beats Show 146 by Complexion","http://i1.sndcdn.com/artworks-000217137780-fjh3jz-t500x500.jpg","https://soundcloud.com/complexion/the-future-beats-show-146","<iframe width=""100%"" height=""150"" scrolling=""no"" frameborder=""no"" src=""https://w.soundcloud.com/player/?visual=true&url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F316997346&show_artwork=true&maxheight=150""></iframe>"
278,"Touch Me Tease Me by Tiara Thomas","http://i1.sndcdn.com/artworks-000215077872-t5pqkb-t500x500.jpg","https://soundcloud.com/tiara-thomas/touch-me-tease-me","<iframe width=""100%"" height=""150"" scrolling=""no"" frameborder=""no"" src=""https://w.soundcloud.com/player/?visual=true&url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F314884980&show_artwork=true&maxheight=150""></iframe>"
279,"SOSUPERSAM - Good For It (Official Music Video)","https://i.ytimg.com/vi/DEwQUrV314Q/hqdefault.jpg","https://youtu.be/DEwQUrV314Q","<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/DEwQUrV314Q?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
280,"Erick Sermon - React (Video) ft. Redman","https://i.ytimg.com/vi/ynxVs2aB80M/hqdefault.jpg","https://youtu.be/ynxVs2aB80M","<iframe width=""400"" height=""300"" src=""https://www.youtube.com/embed/ynxVs2aB80M?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
281,"trash vol 3 by j.robb","http://a1.sndcdn.com/images/fb_placeholder.png?1556893313","https://soundcloud.com/jrobbdaproducer/sets/trash-vol-3","<iframe width=""100%"" height=""150"" scrolling=""no"" frameborder=""no"" src=""https://w.soundcloud.com/player/?visual=true&url=https%3A%2F%2Fapi.soundcloud.com%2Fplaylists%2F770761230&show_artwork=true&maxheight=150""></iframe>"
282,"III. Telegraph Ave. (""Oakland"" By Lloyd) by Childish Gambino","http://i1.sndcdn.com/artworks-ZuCgS9hDasxo-0-t500x500.jpg","https://soundcloud.com/childish-gambino/telegraph-ave","<iframe width=""100%"" height=""150"" scrolling=""no"" frameborder=""no"" src=""https://w.soundcloud.com/player/?visual=true&url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F122326263&show_artwork=true&maxheight=150""></iframe>"
283,"Funky Destination - Havana","https://i.ytimg.com/vi/CDUAZ0e7aUQ/hqdefault.jpg","https://www.youtube.com/watch?v=CDUAZ0e7aUQ","<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/CDUAZ0e7aUQ?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
284,"Un Dimanche au Calme #207 by Dealer de Musique","http://i1.sndcdn.com/artworks-000212166210-0o58ev-t500x500.jpg","https://soundcloud.com/dealerdemusique/sets/un-dimanche-au-calme-207","<iframe width=""100%"" height=""150"" scrolling=""no"" frameborder=""no"" src=""https://w.soundcloud.com/player/?visual=true&url=https%3A%2F%2Fapi.soundcloud.com%2Fplaylists%2F306793257&show_artwork=true&maxheight=150""></iframe>"
285,"Eduard Kort - June 2017 Mix","https://i.ytimg.com/vi/BYeGdkaL4FY/hqdefault.jpg","https://youtu.be/BYeGdkaL4FY?t=14m3s","<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/BYeGdkaL4FY?start=843&feature=oembed&start=843&autoplay=1&iv_load_policy=3"" frameborder=""0"" gesture=""media"" allow=""encrypted-media"" allowfullscreen></iframe>"
286,"FIBRE x VANTAGE - Celestial","https://i.ytimg.com/vi/WrtAkOTJILU/hqdefault.jpg","https://www.youtube.com/watch?v=WrtAkOTJILU&amp;list=UU6hBefyLMtG7FXhZ55da3Vw&amp;index=142","<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/videoseries?list=UU6hBefyLMtG7FXhZ55da3Vw"" frameborder=""0"" gesture=""media"" allow=""encrypted-media"" allowfullscreen></iframe>"
287,"ED. - THICC","https://i.ytimg.com/vi/9UMhKEP7DcI/hqdefault.jpg","https://www.youtube.com/watch?v=9UMhKEP7DcI&amp;index=152&amp;list=UU6hBefyLMtG7FXhZ55da3Vw","<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/videoseries?list=UU6hBefyLMtG7FXhZ55da3Vw"" frameborder=""0"" gesture=""media"" allow=""encrypted-media"" allowfullscreen></iframe>"
288,"Modjo - Lady (Kaytranada Remix) by ""KKAAYYTTRRAA""","http://i1.sndcdn.com/artworks-000034801590-7ue1xt-t500x500.jpg","https://soundcloud.com/kaytranada/modjo-lady-kaytranada-remix","<iframe width=""100%"" height=""150"" scrolling=""no"" frameborder=""no"" src=""https://w.soundcloud.com/player/?visual=true&url=https%3A%2F%2Fapi.soundcloud.com%2Ftracks%2F68613791&show_artwork=true&maxheight=150""></iframe>"
289,"Yaeji - Passionfruit","https://i.ytimg.com/vi/xHzB8KAuEr8/hqdefault.jpg","https://www.youtube.com/watch?v=xHzB8KAuEr8","<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/xHzB8KAuEr8?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""autoplay; encrypted-media"" allowfullscreen></iframe>"
290,"St. Paul &amp; The Broken Bones - Apollo (Official Video)","https://i.ytimg.com/vi/mHEPoG11EtE/hqdefault.jpg","https://www.youtube.com/watch?v=mHEPoG11EtE","<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/mHEPoG11EtE?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
291,"Big A$AP","https://i.ytimg.com/vi/lQtfPnR2Kmo/hqdefault.jpg","https://youtube.com/watch?v=lQtfPnR2Kmo","<iframe width=""400"" height=""300"" src=""https://www.youtube.com/embed/lQtfPnR2Kmo?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
292,"Funky Friday #24 by Dealer de Musique","http://i1.sndcdn.com/artworks-000210572521-q0dyfm-t500x500.jpg","https://soundcloud.com/dealerdemusique/sets/funky-friday-24","<iframe width=""100%"" height=""150"" scrolling=""no"" frameborder=""no"" src=""https://w.soundcloud.com/player/?visual=true&url=https%3A%2F%2Fapi.soundcloud.com%2Fplaylists%2F304397578&show_artwork=true&maxheight=150""></iframe>"
293,"Frank Ocean - Pink + White","https://i.ytimg.com/vi/uzS3WG6__G4/hqdefault.jpg","https://www.youtube.com/watch?v=uzS3WG6__G4","<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/uzS3WG6__G4?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
294,"Daft Punk - Instant Crush (Video) ft. Julian Casablancas","https://i.ytimg.com/vi/a5uQMwRMHcs/hqdefault.jpg","https://youtu.be/a5uQMwRMHcs","<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/a5uQMwRMHcs?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
295,"Chicano Batman - Black Lipstick (Official Video)","https://i.ytimg.com/vi/3sOXiL05VSY/hqdefault.jpg","https://www.youtube.com/watch?v=3sOXiL05VSY","<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/3sOXiL05VSY?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
296,"Jayden Smith Hits The Cleanest Moon Walk Ever Since Michael Jackson","https://i.ytimg.com/vi/uPrX7RDc1Wk/hqdefault.jpg","https://youtu.be/uPrX7RDc1Wk","<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/uPrX7RDc1Wk?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
455,"Samurai Champloo - Lofi HipHop Mix • Nujabes inspired","https://i.ytimg.com/vi/kq7cQNO0gYc/hqdefault.jpg","https://www.youtube.com/watch?v=kq7cQNO0gYc","<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/kq7cQNO0gYc?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allowfullscreen></iframe>"
297,"Westworld S3 - Wicked Games - Ramin Djawadi (Official Video)","https://i.ytimg.com/vi/8zFvGxiYwoc/hqdefault.jpg","https://www.youtube.com/watch?v=8zFvGxiYwoc","<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/8zFvGxiYwoc?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
298,"Gris - Original Soundtrack","https://i.ytimg.com/vi/DBToMwdYBME/hqdefault.jpg","https://www.youtube.com/watch?v=DBToMwdYBME","<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/DBToMwdYBME?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>"
